,val_acc,acc,val_loss,loss
0,0.38782051358467495,0.48513902198319697,11.04641259022248,11.179277204621444
1,0.38782051358467495,0.48513902196605274,10.73745590601212,10.82954161946634
2,0.5785256410256411,0.5288590602998194,10.28225651765481,10.461904033832788
3,0.605769232297555,0.6464046021664475,9.89525897686298,10.008018961254496
4,0.6394230784514011,0.6661553212345961,9.546279295896872,9.641913421864935
5,0.6442307692307693,0.6882070949870811,9.37464784964537,9.338924400644128
6,0.6041666651383425,0.6872483221933688,9.154677415505434,9.086939635052778
7,0.6762820528103755,0.706807286535905,8.833920845618614,8.811237498326362
8,0.7339743589743589,0.7231064236518406,8.538386809520233,8.568484564184114
9,0.6858974374257601,0.7250239692164062,8.27926682203244,8.337969048116946
10,0.7387820497537271,0.7338446786739682,8.120037225576548,8.109476060583859
11,0.746794873323196,0.7378715243001226,7.9101834419446115,7.892312100795405
12,0.746794873323196,0.7457334611925617,7.661601408933982,7.674729045308333
13,0.7355769215485989,0.7411313517095944,7.450708792759822,7.49061977902172
14,0.714743591271914,0.7545541705243997,7.4158346102787895,7.275465242106071
15,0.7564102548819321,0.7522531158857811,7.046022121722881,7.098126044049359
16,0.719551282051282,0.7614573346574148,7.101471937619722,6.903679756647331
17,0.7403846138562912,0.7576222433911303,6.70234968723395,6.731315969666493
18,0.7820512805229578,0.7603068073552498,6.518029836507944,6.56058341151573
19,0.7355769246052473,0.7706615530747353,6.508456621414576,6.383315493710775
20,0.7788461538461539,0.7760306807515263,6.268561192047902,6.215946905130623
21,0.7532051297334524,0.769894535040924,6.2211462045327215,6.061203909148877
22,0.7035256394973168,0.7754554171118732,6.19661023066594,5.907220863678768
23,0.7676282035998809,0.7746883988723317,5.8766063543466425,5.7585629452223515
24,0.7884615399898627,0.7790987536182569,5.627461873568022,5.60867077789965
25,0.7676282066565293,0.7781399808816919,5.57161589157887,5.464679306648379
26,0.7291666651383425,0.7840843718895405,5.60057223148835,5.333868416066595
27,0.7532051297334524,0.7846596357006355,5.370864476913061,5.200145195405984
28,0.7451923076923077,0.7884947267726192,5.3269644517164965,5.0691243968096815
29,0.7564102579385806,0.7907957814340967,5.120767299945538,4.938746243766719
30,0.7708333318050091,0.7921380633247207,4.934373329847287,4.817638183165831
31,0.7339743589743589,0.7959731542252626,5.043389858343662,4.693140362184549
32,0.7692307692307693,0.7911792905310084,4.645077473078018,4.583682723973421
33,0.7788461538461539,0.7848513900833642,4.57294653623532,4.484061463155774
34,0.7131410271693499,0.7886864813267899,4.707432832473364,4.381865525725704
35,0.7211538446255219,0.7957813996710918,4.507043312757443,4.25575339133536
36,0.7612179502462729,0.7946308725060804,4.340398091536302,4.165632934241144
37,0.7900641040924268,0.798849472549252,4.139260353186192,4.053252998820201
38,0.706730767702445,0.8005752636853709,4.3716068634620076,3.9523288810013124
39,0.780448717948718,0.8005752635253585,3.9534395658052883,3.858723367277751
40,0.7788461553744781,0.802492809238507,3.8891072334387364,3.7684873831923604
41,0.7387820512820513,0.8021093001415951,3.918730650192652,3.6846860853617622
42,0.7596153846153846,0.8030680727181476,3.7802942532759447,3.591315107217571
43,0.6923076938360165,0.8044103545973422,3.95952523060334,3.511939699834968
44,0.7387820497537271,0.8059443910307075,3.681972418075953,3.429877130731526
45,0.7516025656308883,0.80939597299435,3.6148244662162585,3.343645457727683
46,0.782051282051282,0.8107382549078329,3.446631132028042,3.267387349356398
47,0.8285256410256411,0.8084372002463556,3.2313994077535777,3.1966138288364427
48,0.7740384630667858,0.8136145731975339,3.321275050823505,3.1190719097481248
49,0.7852564102564102,0.8092042186230507,3.2354476696405654,3.0505803400809564
50,0.6778846169129397,0.8145733461398292,3.4464259086511073,2.9791656850739843
51,0.7243589758872986,0.8124640458953689,3.1880960281078634,2.920492986247501
52,0.7243589758872986,0.8166826460642646,3.178674037639911,2.8507461543736956
53,0.7804487194770422,0.8086289549719682,2.935522036674695,2.801984290491472
54,0.7820512835796063,0.8205177371362483,2.8962810100653233,2.7220718202289205
55,0.785256408728086,0.8218600190383019,2.8556727873973355,2.6637115510975296
56,0.6939102579385806,0.824544582968133,3.0498839769607935,2.6097545884828213
57,0.7035256394973168,0.8172579097267766,2.99583852596772,2.558732941372397
58,0.8028846169129397,0.8122722915240697,2.619204038228744,2.5119636832810546
59,0.7980769246052473,0.8218600192097438,2.595552224379319,2.454699232205677
60,0.7387820528103755,0.8233940554488083,2.8308038528148947,2.403939537713992
61,0.7307692307692307,0.824352828231091,2.713783893829737,2.350069870496185
62,0.8124999984716758,0.823777564568579,2.373410927943694,2.3057522341251833
63,0.7516025625742399,0.8266538830411514,2.526194853660388,2.2599216095438854
64,0.7435897420614194,0.8222435281237843,2.5058452777373486,2.2234747715672962
65,0.7724358959075732,0.8281879193145042,2.367410348011897,2.175457631364422
66,0.7275641025641025,0.8222435281123548,2.5811952566489196,2.1401265126289593
67,0.7483974343691117,0.8289549375426164,2.4527556896209717,2.093207088572867
68,0.637820514348837,0.8289549375654752,2.7274315234942312,2.0588816294391226
69,0.75,0.8281879194973756,2.359577423486954,2.0248747944031784
70,0.7403846169129397,0.8278044101947335,2.3901317914326987,1.9865680922712141
71,0.746794873323196,0.831639501483877,2.2825668286054563,1.9553202447589497
72,0.8092948702665476,0.8299137104849116,2.0636107249137683,1.923422743330066
73,0.7259615369332142,0.8356663471100314,2.326704801657261,1.8840496728198526
74,0.8012820528103755,0.8352828377959598,2.0229215499682303,1.8607919322678592
75,0.7099358959075732,0.8358581014927602,2.317935656278561,1.8315720033325604
76,0.7676282051282052,0.8387344199539031,2.0396324548965845,1.7970130406998719
77,0.7676282051282052,0.830488974158853,2.0849589017721324,1.784991483743216
78,0.7259615369332142,0.8381591561428081,2.1459268851157947,1.7469782308558375
79,0.7676282051282052,0.8412272289981092,2.017059686856392,1.7208042920835867
80,0.730769232297555,0.8387344199653326,2.037397714761587,1.69875515053622
81,0.7387820497537271,0.839693192564744,2.1212250147110376,1.6684015222158093
82,0.7323717964001191,0.8396931925533144,2.1330244907966027,1.6554102610993133
83,0.7516025641025641,0.8425695110487458,1.9441310503543952,1.6302316749541665
84,0.75,0.8435282836595867,1.9392858071204944,1.6029623521254366
85,0.6987179502462729,0.8460210930352472,2.2160268074426894,1.5804396219244397
86,0.7564102564102564,0.8446788109731811,1.933578026600373,1.568251645439309
87,0.7195512805229578,0.8471716201659703,2.081992167692918,1.5440510523970723
88,0.7419871779588553,0.8454458293727352,1.9127122805668757,1.5261329754887012
89,0.7644230784514011,0.8437200383966287,1.8905937365996532,1.5126753287941703
90,0.7179487164203937,0.8412272291581216,2.0474321291996884,1.504936027961175
91,0.7115384630667858,0.8492809204447189,2.095556589273306,1.4763567471435635
92,0.7355769246052473,0.8519654840316663,1.9841685600769825,1.457277094734938
93,0.6762820512820513,0.8477468838284823,2.328543027242025,1.4541481548393447
94,0.6474358989642217,0.8487056565993356,2.230796673359015,1.443013267640528
95,0.7051282066565293,0.8546500477900555,2.107220313487909,1.4149608189627627
96,0.7083333318050091,0.8556088207209213,1.9800088283343193,1.4045222374302544
97,0.6955128220411447,0.8534995204536021,1.928903701977852,1.3930598895821795
98,0.7003205128205128,0.8550335570584093,2.0737965596027865,1.37666736156577
99,0.7163461553744781,0.8542665388417267,2.0096009572347007,1.3775407203663343
